title~summary~url~img_url
Jak na pavučinové grafy | Mňamka #437~                          Pavučinové (neboli paprskové) grafy patří k nejimpozantnějším grafům, se kterými se v moderních byznysových vizualizacích můžete setkat. Hodí se např. k porovnání dvou produktů na základě široké škály různých ukazatelů. Nebo jsou hojně využívány ve sportovní analytice ke komparativnímu srovnání výkonů jednotlivých hráčů. Pro nezasvěcené publikum ale mohou být jen obtížně stravitelné. Dnes si proto ukážeme, jakých zásad se při vytváření pavučinových grafů držet a jak se v nich co nejlépe orientovat!                        ~https://www.storytellingwithdata.com/blog/2021/8/31/what-is-a-spider-chart~https://www.bizztreat.com/files/responsive/360/0/pavuciny.png
Pandas – k čemu slouží, k čemu jej raději nepoužijeme a jeho alternativy | Mňamka #435~                          Pandas je jednou z nejpoužívanějších knihoven pro zpracování dat v jazyce Python. Jeho největší předností je zejména jednoduchá a intuitivní syntaxe a také rychlost, se kterou můžete zpracovávat velké datové soubory. V BizzTreatu ho proto často využíváme např. pro ad hoc analýzy dat, kdy potřebujeme rychle prozkoumat, jak data vlastně vypadají a jaká je jejich kvalita. V dnešní mňamce od Báry si ukážeme, kde všude lze Pandas použít a jak si stojí v porovnání s ostatními knihovnami!                        ~https://www.bizztreat.com/blog/pandas-k-cemu-slouzi-k-cemu-jej-radeji-nepouzijeme-a-jeho-alternativy-mnamka-435~https://www.bizztreat.com/files/responsive/360/0/pandas.jpg
Proč potřebujeme data storytelling? | Mňamka #433~                          Komplexní koncepty, statistické modely a velké množství dat. Pro většinu z nás jsou tyto abstraktní myšlenky jen stěží uchopitelné. Náš mozek si mnohem lépe poradí s konkrétními a hmatatelnými informacemi, na základě kterých můžeme okamžitě jednat. A právě v tom spočívá největší síla data storytellingu. Dobře vyprávěný příběh totiž dokáže proměnit abstraktní a někdy i trochu nudná data v něco snáze pochopitelného a zapamatovatelného. V dnešní mňamce si to demonstrujeme na příkladu prediktivního churn modelu!                        ~https://towardsdatascience.com/the-importance-of-storytelling-in-data-science-38eb625356d2~https://www.bizztreat.com/files/responsive/360/0/story.jpg
5 příkladů nepovedených vizualizací | Mňamka #434~                          Někdy se vám datové vizualizace i přes nejlepší úmysly nepovedou tak, jak byste si představovali. Může se např. stát, že špatně pojmenujete osy grafu, zvolíte nepřehledné barvy a v některých případech dokonce vyberete typ grafu, který se pro danou vizualizaci vůbec nehodí. To pak často vede ke dvěma problémům. Jednak je to dosti zmatečné pro vaše publikum, ale také na základě takových grafů můžete učinit chybná rozhodnutí. Podívejte se proto na 5 příkladů nepovedených vizualizací, ať víte, na co si dávat pozor!                        ~https://www.jotform.com/blog/bad-data-visualization/~https://www.bizztreat.com/files/responsive/360/0/barnepovedeny.png
Keboola transformace – v hlavní roli proměnné | Mňamka #432~                          Co dělat, když se váš projekt liší jen v několika důležitých parametrech? No mohli byste samozřejmě všechno hardkódovat, to je ale značně pracné. V BizzTreatu proto raději dáváme přednost hojnému využívání proměnných. Jednak se s nimi lépe pracuje a zároveň nám usnadňují následnou správu kódu. V Keboola transformacích přitom máme hned dva typy proměnných – ty keboolácké a ty snowflakové. V dnešní mňamce od Kristýny si ukážeme, jaký je mezi nimi rozdíl a kdy a jak je používat!                        ~https://www.bizztreat.com/blog/keboola-transformace-v-hlavni-roli-promenne-mnamka-432~https://www.bizztreat.com/files/responsive/360/0/3525-1.png
Limity datové analytiky | Mňamka #430~                          Největší limitací datové analytiky jsou samotná data. I sebelepší analýza totiž povede k suboptimálním výsledkům, pokud bude založena na nekompletních nebo nedostatečně kvalitních datech. V praxi se ale často stává, že dobrá data zkrátka nejsou k dispozici. Pokud chcete např. predikovat budoucí prodeje, musíte se spoléhat na data z minulosti, která ale nemusí být spolehlivým indikátorem budoucích trendů. Ke každé analýze dat je proto naprosto zásadní přistupovat se zdravou dávkou skepticismu. Více o tom už v dnešní mňamce!                        ~https://www.informationweek.com/big-data/why-data-analytics-can-t-tell-you-everything~https://www.bizztreat.com/files/responsive/360/0/limity.jpg
Jak z datasetu udělat 100 vizualizací | Mňamka #431~                          I s jednoduchým datasetem se dají dělat zázraky. A dnes si jeden takový ukážeme. Při každé vizualizaci dat totiž máme na výběr z nepřeberného množství možností, jak vyprávět náš datový příběh. Většinou se ale intuitivně vydáme cestou best practices a osvědčených řešení. Není ale na škodu občas popustit uzdu fantasii a zkusit i méně probádané cesty. Podívejte se proto spolu s námi, jak se dá z jednoduchého datasetu o pouhých 6 datových bodech vykouzlit hned 100 různých vizualizací!                        ~https://100.datavizproject.com/~https://www.bizztreat.com/files/responsive/360/0/100vizualizaci.jpg
Zásadní problém koláčových grafů| Mňamka #429~                          Na koláčové grafy raději zapomeňte! Jsou sice velmi populární, opravdu se ale nehodí pro úplně všechny vizualizace. A v některých případech dokonce můžou nadělat více škody než užitku. Mají totiž jeden zásadní problém. I když se to na první pohled nemusí zdát, je velmi obtížné je interpretovat. Náš mozek nedokáže snadno porovnávat velikost úhlů, a tak mnohdy neumíme jednoduše posoudit, která část grafu je vlastně větší. Mrkněte proto na dnešní mňamku, kde si představíme i jednu alternativu ke koláčovým grafům!                        ~https://anmol3015.medium.com/dont-use-pie-charts-for-visualizations-instead-use-this-alternative-8e768c8e3e57~https://www.bizztreat.com/files/responsive/360/0/piechart.jpg
Proč mít jedno místo pravdy? | Mňamka #428~                          Jedno místo pravdy je naprosto fundamentálním konceptem datového managementu. Přesto ho spousta firem nemá a každé oddělení si proto počítá čísla podle svého. To je jednak velmi neefektivní, ale rovněž to vede k chybám, nedorozuměním a nemožnosti spolehnout se na to, že vaše data odpovídají realitě. Zavést do firmy autoritativní zdroj informací ale není vždy snadné. Taková změna systémů a procesů totiž často naráží na odpor, jelikož lidé jsou zvyklí pracovat se svými vlastními daty. Podívejte se, proč byste se tím neměli nechat odradit!                        ~https://www.techtarget.com/searchdatamanagement/opinion/Avoid-data-sprawl-with-a-single-source-of-truth~https://www.bizztreat.com/files/responsive/360/0/truth.jpg
MAQL I. - MAQL vs SQL | Mňamka #427~                          SQL dozajista velmi dobře znáte, jak jste na tom ale s takovým MAQL? Pokud si chcete rozšířit obzory o další dotazovací jazyk, tak to jste na správném místě. MAQL je uživatelsky přívětivý jazyk, se kterým se můžete setkat při práci v GoodData, a naše Péťa si o něm připravila krátkou minisérii. A hned v prvním díle tu máme malé srovnání pro všechny zaryté fanoušky SQLka. Ukážeme si totiž, k čemu vám může být MAQL užitečný a kolik práce vám díky předdefinovaným operacím ušetří. Tak pojďme na to!                        ~https://www.bizztreat.com/blog/maql-i-maql-vs-sql-mnamka-427~https://www.bizztreat.com/files/responsive/360/0/3510-sql.png
Jak demokratizace AI mění firmy | Mňamka #425~                          AI už není pouze pro datové analytiky. V posledních letech můžeme v data-driven firmách pozorovat dva zajímavé trendy. Na jedné straně tyto organizace pro účely své analytiky využívají stále sofistikovanější AI a ML modely. Na straně druhé ale dochází také k výrazné demokratizaci AI technologií. Výsledkem toho všeho je, že i datově nepolíbení zaměstnanci mohou pro své rozhodování využívat obrovské množství dat na každodenní bázi. Podívejte se, jak demokratizace AI mění firmy!                        ~https://www.forbes.com/sites/forbestechcouncil/2023/02/01/enterprise-ai-is-moving-beyond-data-science-and-into-every-decision/?sh=33a114464973~https://www.bizztreat.com/files/responsive/360/0/ai-democratization.jpg
8 výhod outsourcingu datové analytiky | Mňamka #426~                          Data jsou nová ropa. Pokud ale chcete jejich potenciál využít na maximum, musíte s nimi pracovat efektivně. To platí, ať už jste začínající start-up, zavedený SME business nebo nadnárodní konglomerát. Jak toho tedy co nejlépe dosáhnout? Určitě se můžete vydat cestou pokusu a omylu a snažit se vybudovat vlastní analytiku na zelené louce. Pro většinu firem ale bude výhodnější najít si spolehlivého externího partnera a raději se věnovat rozvoji svého hlavního byznysu. Mrkněte se na největší výhody outsourcingu datové analytiky!                         ~https://medium.com/datatobiz/8-advantages-of-outsourcing-data-analytics-get-more-from-your-data-9d6409416bf4~https://www.bizztreat.com/files/responsive/360/0/outsourcing.jpg
Terraform – Nejlepší přítel infrastruktury | Mňamka #424~                          Terraform. Tento superhrdina správy infrastruktury je skvělý pomocník, bez kterého bychom se v BizzTreatu už jen stěží obešli. S jeho pomocí totiž můžete konzistentním a automatizovaným způsobem definovat jednotlivé součásti vaší infrastruktury a zcela se tak vyhnout chaosu ručních aktualizací a škálovacích bitev. V dnešní mňamce od Michala si na zjednodušeném příkladu vytvoření nového virtuálního počítače v cloudu ukážeme, jak Terraform v praxi vlastně funguje!                        ~https://www.bizztreat.com/blog/terraform-nejlepsi-pritel-infrastruktury-mnamka-424~https://www.bizztreat.com/files/responsive/360/0/terra.png
Jak z dat vytěžit maximum? | Mňamka #422~                          Většina firem nevyužívá svá data efektivně! A to může být obzvláště v současném ekonomickém klimatu velká konkurenční nevýhoda. Efektivní využití dat má totiž naprosto zásadní dopad na profitabilitu celého byznysu. V čem firmy pokulhávají nejčastěji? Tak například již v samotném vnímání dat. Data sice obecně považujeme za něco objektivního, v realitě ale na ně lidé nahlížejí velmi subjektivně. A to pak často vede k nekonečným firemním debatám nad těmi úplně nejzákladnějšími metrikami. Přečtěte si, jak se těmto problémům vyvarovat!                        ~https://towardsdatascience.com/how-companies-can-stop-failing-at-ai-and-data-driven-decision-making-44221bfb4833~https://www.bizztreat.com/files/responsive/360/0/maximum.jpg
